,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,비호외전,EXTREME FOX,2013,중국,"판타지,액션,코미디",주연-왕생역,132000.0,23.0,132000.0,23.0
1,비키니 대작전,Summer Love,2011,홍콩,"코미디,멜로/로맨스",주연,2730000.0,1365.0,2730000.0,1365.0
2,미션! 수영의 여왕,The Fantastic Water Babes,2010,홍콩,코미디,주연,,,,
3,십분애,Love Is Not All Around,2007,홍콩,멜로/로맨스,주연,,,,
4,독가시애,Marriage With A Fool,2006,홍콩,"코미디,멜로/로맨스",주연,,,,
5,애상시신낭,Dating A Vampire,2006,홍콩,공포(호러),주연,,,,
6,연애의 법칙,I'll Call You,2006,홍콩,"코미디,멜로/로맨스",주연,,,,
7,연애초가,Love @ First Note,2006,홍콩,멜로/로맨스,주연,,,,
8,환영경찰,PUNISHMENT,2001,홍콩,"공포(호러),멜로/로맨스,코미디",주연,,,,
