,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,극장판 헬로카봇 : 백악기 시대,Hello Carbot the Movie: The Cretaceous Period,2018,한국,애니메이션,주연-킹다이저 목소리역(목소리),,,6173352300,824189
1,오즈: 신기한 마법가루,Urfin and His Wooden Soldiers,2017,러시아,"애니메이션,어드벤처,가족",조연-사자 목소리역(목소리),565456600.0,78440.0,565456600,78440
2,꼬마참새 리차드: 아프리카 원정대,Richard the Stork,2017,"독일,벨기에,룩셈부르크,노르웨이",애니메이션,조연-리차드 아빠 목소리 역(목소리),599076600.0,81136.0,599076600,81136
3,극장판 또봇: 로봇군단의 습격,Tobot Movie: Attack of Robot force,2017,한국,애니메이션,주연(목소리),1089135300.0,141592.0,1090835800,141865
4,언더더씨,Fishtales,2016,미국,애니메이션,주연-터틀맨 목소리 역(목소리),382413600.0,49958.0,382413600,49958
5,트롤,Trolls,2016,미국,애니메이션,조연-크릭 한국어 목소리 역역(목소리),5011161500.0,675966.0,5011161500,675966
6,달빛궁궐,Lost in the moonlight,2016,한국,"애니메이션,판타지,어드벤처",조연-규수 목소리역(목소리),1147863700.0,153097.0,1148146700,153145
7,리틀 폭스,Little Fox,2016,중국,애니메이션,"주연-꾸벅이, 대장역(목소리)",119098500.0,16204.0,119699500,16314
8,개구리왕국 2,Frog Kingdom : Sub-Zero Mission,2015,중국,애니메이션,주연-형사역(목소리),99741700.0,14236.0,99741700,14236
9,플래그 더 문,Capture the Flag,2015,스페인,"애니메이션,어드벤처",조연-잭/객스역(목소리),327288000.0,44572.0,327298000,44574
