,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,더 머니,Highland Park,2013,미국,"코미디,드라마",주연,41000.0,34.0,41000.0,34.0
1,용의자: 폭탄 테러를 막아라,Freaky Deaky,2012,미국,"코미디,범죄,스릴러",주연,,,25000.0,25.0
2,제거자,Removal,2010,미국,스릴러,주연,1638000.0,359.0,1638000.0,359.0
3,킬위드미,Untraceable,2008,미국,"범죄,스릴러",주연-에릭 박스 형사 역,1420604500.0,211740.0,1420604500.0,209696.0
4,피스트 오브 러브,Feast Of Love,2007,미국,"드라마,멜로/로맨스",주연,7000.0,1.0,7000.0,1.0
5,로스트 정션,Lost Junction,2003,미국,"드라마,스릴러,멜로/로맨스",주연,,,,
6,애프터 이미지,After Image,2000,"영국,미국",스릴러,주연,,,,
7,코모도,Komodo,1999,미국,"공포(호러),SF",주연,,,,
8,돈 룩 다운,Don't Look Down,1998,미국,"공포(호러),스릴러",주연,,,,
9,마피아,Jane Austen's Mafia!,1998,미국,"코미디,범죄",주연,,,,
