,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,데스 위시,DEATH WISH,2018,미국,"액션,범죄,드라마,스릴러",주연,,,,
1,링스,Rings,2017,미국,공포(호러),주연,136520300.0,16336.0,136520300.0,16336.0
2,매그니피센트 7,The Magnificent Seven,2016,미국,"액션,서부극(웨스턴)",주연,7633490421.0,921317.0,7633490421.0,921317.0
3,펠레: 버스 오브 어 레전드,Pele: Birth of a Legend,2016,미국,드라마,주연,,,,
4,쥬라기 월드,Jurassic World,2015,미국,"액션,어드벤처,SF",주연,47800698826.0,5546792.0,47800916826.0,5546823.0
5,길들여진 말,Broken Horses,2015,미국,"범죄,드라마,미스터리,공포(호러)",주연-줄리어스 헨치 역역,,,,
6,체인드,Chained,2012,미국,"스릴러,범죄",주연,5520000.0,2210.0,5520000.0,2210.0
7,살인소설,Sinister,2012,미국,"미스터리,스릴러",조연-조나스 교수역,394724176.0,54239.0,394724176.0,54239.0
8,브룩클린스 파이니스트,Brooklyn's Finest,2009,미국,"액션,드라마,범죄,스릴러",주연,8000.0,1.0,8000.0,1.0
9,셜록: 죽음의 덫,Sherlock,2002,"미국,루마니아,영국","범죄,스릴러",주연,5000.0,1.0,5000.0,1.0
10,발 킬머의 집행자,The Salton Sea,2002,미국,"범죄,드라마,미스터리",주연,,,,
11,더 셀,The Cell,2000,미국,"공포(호러),스릴러,판타지",주연-칼역,0.0,147052.0,,
12,이 영화를 훔쳐라,Steal This Movie!,2000,미국,"드라마,멜로/로맨스",주연,,,,
13,해피 엑시던트,Happy Accidents,1999,미국,SF,주연,0.0,0.0,,
14,13층,The Thirteenth Floor,1999,미국,"SF,스릴러,미스터리",주연,0.0,25419.0,,
15,레드 드래곤,Spanish Judges,1999,미국,범죄,주연,,,,
16,뉴튼 보이즈,The Newton Boys,1998,미국,"액션,범죄,드라마,서부극(웨스턴)",주연,,,,
17,위너,The Winner,1997,미국,"범죄,스릴러,코미디",주연,0.0,244.0,,
18,필링 미네소타,Feeling Minnesota,1996,미국,"드라마,멜로/로맨스",주연,0.0,70003.0,,
19,바다 냄새 나는 여인,Salt On Our Skin,1992,프랑스,멜로/로맨스,주연,0.0,843.0,,
20,네이키드 탱고,Naked Tango,1990,미국,액션,주연,0.0,7547.0,,
21,풀 메탈 쟈켓,Full Metal Jacket,1987,미국,"전쟁,드라마",주연,0.0,65251.0,,
