,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,그리다,,2017,한국,드라마,주연,5996300.0,861.0,5996300.0,861.0
1,실종2,,2016,한국,스릴러,주연,11252500.0,1513.0,11252500.0,1513.0
2,어떻게 헤어질까,How to Break up with My Cat,2016,한국,"판타지,드라마",주연,8909600.0,1154.0,8909600.0,1154.0
3,방 안의 코끼리,Elephant in the Room,2015,한국,"기타,SF,드라마,코미디,판타지,멜로/로맨스",주연,13173800.0,1465.0,13173800.0,1465.0
4,권법형사 : 차이나타운,Martial Arts Detective: Chinatown,2015,한국,"액션,범죄",주연,1405000.0,257.0,1405000.0,257.0
5,세컨어카운트,Second Account,2015,한국,멜로/로맨스,주연-삼겹살역,,,,
6,평양냉면,Cold Buckwheat Noodles,2015,한국,드라마,주연,,,,
7,스피드,Speed,2014,한국,드라마,주연,6667000.0,776.0,6667000.0,776.0
8,썸남썸녀,,2014,한국,"멜로/로맨스,코미디,드라마",주연-남자5호 역역,,,566000.0,81.0
9,방황하는 칼날,Broken,2013,한국,"범죄,스릴러",주연,7828526800.0,989881.0,7828891800.0,989906.0
10,파수꾼,Bleak Night,2010,한국,드라마,주연,161915200.0,20885.0,203712400.0,25932.0
11,회오리 바람,Eighteen,2009,한국,"드라마,멜로/로맨스",주연-김태훈역,16581337.0,2253.0,16680500.0,2275.0
