,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,나의 연기 워크샵,Hyeon's Quartet,2016,한국,드라마,주연,10236500.0,1352.0,11043500.0,1487.0
1,파스카,Pascha,2013,한국,드라마,"주연,프로듀서",7301500.0,1061.0,8045500.0,1188.0
2,내가 같이 있어 줄게,I’ll be with you,2012,한국,,주연,,,181400.0,134.0
3,붉은 손,The Red Hand,2011,한국,기타,조연-리진욱역,,,643388.0,593.0
4,백서,A Silk Letter,2010,한국,드라마,주연-성운역,,,,
