,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,커터,Eclipse,2016,한국,"범죄,드라마",주연-세준역,151165500,19405,151165500,19405
1,페이스메이커,PaceMaker,2011,한국,드라마,조연-민윤기역,3443753000,467697,3443753000,467697
