,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,클라리티,Clarity,2014,미국,드라마,조연,5000,1,5000,1
1,쥬라기 시티,Jurassic City,2014,미국,액션,주연,270000,54,270000,54
2,트리하우스,Treehouse,2014,"미국,영국","공포(호러),미스터리,스릴러",주연,14000,2,14000,2
