,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,쥬라기 월드: 폴른 킹덤,JURASSIC WORLD: FALLEN KINGDOM,2018,미국,"액션,어드벤처,SF",조연,48576443937.0,5519298.0,49770711037.0,5661128.0
1,빅 히어로,Big Hero 6,2014,미국,"애니메이션,액션,코미디",주연(목소리),21993119765.0,2801949.0,21993119765.0,2801949.0
2,케이트 맥콜,The Trials Of Cate McCall,2013,미국,"스릴러,드라마",주연,23062500.0,3014.0,23062500.0,3014.0
3,해피엔딩 프로젝트,Still Mine,2012,캐나다,드라마,주연-크레이그 모리슨 역,20429500.0,3073.0,20937500.0,3145.0
4,아티스트,The Artist,2011,"미국,프랑스","멜로/로맨스,코미디,드라마",주연-클리프턴 역,919719100.0,120155.0,923407600.0,120634.0
5,메모리얼 데이,Memorial Day,2011,미국,"액션,드라마,전쟁",주연,,,,
6,블랙볼,Blackball,2003,영국,"코미디,드라마",주연,,,,
7,스피릿,Spirit : Stallion Of The Cimarron,2002,미국,"애니메이션,가족,서부극(웨스턴)",주연,0.0,90821.0,,
8,삼나무에 내리는 눈,Snow Falling On Cedars,1999,미국,드라마,주연-필딩 판사역,0.0,17011.0,,
9,RKO 281,RKO 281,1999,미국,드라마,주연,,,,
10,꼬마돼지 베이브 2,"Babe, Pig in the City 2",1998,미국,"가족,어드벤처,코미디",주연-아서 하겟역,0.0,19348.0,136000.0,21.0
11,LA컨피덴셜,L.A Confidential,1997,미국,"드라마,미스터리,범죄,스릴러",조연-더들리 스미스역,0.0,248287.0,,
12,로미오이즈블리딩,Romeo Is Bleeding,1993,미국,"범죄,스릴러,액션",주연,0.0,14804.0,,
