,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,닥터 스트레인지,Doctor Strange,2015,미국,"액션,어드벤처,판타지",주연,47482530396.0,5446379.0,47485590396.0,5446685.0
1,스포트라이트,Spotlight,2015,미국,"드라마,스릴러",주연,2390611755.0,297944.0,2409513755.0,300898.0
2,에브리띵 윌 비 파인,Every Thing Will Be Fine,2015,"독일,캐나다,프랑스,스웨덴,노르웨이",드라마,주연,64466400.0,8572.0,64466400.0,8572.0
3,어린왕자,The Little Prince,2015,프랑스,"애니메이션,판타지,어드벤처",주연(목소리),4336252627.0,579130.0,4337674627.0,579367.0
4,사우스포,Southpaw,2015,미국,"드라마,액션",주연-모린 호프역,757831248.0,100785.0,757831248.0,100785.0
5,알로하,Aloha,2015,미국,"코미디,드라마,멜로/로맨스",주연-트레이시 역역,,,,
6,모스트 원티드 맨,A Most Wanted Man,2014,"영국,미국,독일","스릴러,드라마",주연,127325100.0,15654.0,129906100.0,16102.0
7,어바웃 타임,ABOUT TIME,2013,영국,"멜로/로맨스,코미디",주연-메리역,24982533500.0,3392251.0,25015136800.0,3396313.0
8,투 더 원더,To the Wonder,2012,미국,"멜로/로맨스,드라마",주연,17541000.0,2275.0,17541000.0,2275.0
9,"패션, 위험한 열정",PASSION,2012,"독일,프랑스",스릴러,주연-크리스틴역,58729000.0,8098.0,59023000.0,8145.0
10,미드나잇 인 파리,Midnight In Paris,2011,"미국,스페인","코미디,멜로/로맨스,판타지",주연,2638444898.0,355851.0,2786600517.0,376307.0
11,서약,The Vow,2010,"미국,프랑스,브라질","드라마,멜로/로맨스",주연-페이지 역,1810275500.0,239483.0,1810275500.0,239483.0
12,굿모닝 에브리원,Morning Glory,2010,미국,"드라마,코미디,멜로/로맨스",주연-베키 풀러역,1562415000.0,202667.0,1563223000.0,202869.0
13,시간 여행자의 아내,The Time Traveler's Wife,2009,미국,"멜로/로맨스,드라마,SF",주연-클레어 애브셔역,5485456860.0,738963.0,5424841100.0,730934.0
14,스테이트 오브 플레이,State Of Play,2009,미국,"드라마,범죄,스릴러",주연-델라 존스역,998567826.0,150447.0,980130500.0,147737.0
15,럭키 원스,The Lucky Ones,2008,미국,"코미디,드라마",주연,,,,
16,"우리, 사랑해도 되나요?",The Family Stone,2005,미국,"멜로/로맨스,드라마,코미디",주연,0.0,80900.0,419663500.0,64914.0
17,나이트 플라이트,Red-Eye,2005,미국,"스릴러,액션",주연,0.0,351518.0,1918951500.0,296670.0
18,노트북,The Notebook,2004,미국,멜로/로맨스,주연,0.0,789087.0,4255546200.0,608552.0
19,퀸카로 살아남는 법,Mean Girls,2004,미국,코미디,주연,0.0,153000.0,575148500.0,88261.0
