,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,위시 아이 워즈 히어,Wish I Was Here,2014,미국,"코미디,가족,드라마","감독,주연-에이든 블룸역",14391500.0,1868.0,14391500.0,1868.0
1,디 엑스,The Ex,2006,미국,"멜로/로맨스,코미디",주연,,,,
2,라스트 키스,The Last Kiss,2006,미국,"코미디,드라마",주연,,,,
3,치킨리틀,Chicken Little,2005,미국,"애니메이션,코미디,어드벤처",주연-치킨 리틀역(목소리),0.0,584706.0,2979885000.0,501914.0
4,가든 스테이트,Garden State,2004,미국,"코미디,드라마,멜로/로맨스","감독,주연",,,,
