,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,노맨스랜드,NOMANSLAND,2017,한국,"코미디,미스터리,공포(호러),뮤지컬",주연-김대표역,,,601000.0,84.0
1,순풍어,Shun Pong O,2017,"말레이시아,한국","드라마,멜로/로맨스",주연-박지훈역,,,,
2,한 마디 껌,Mumbling Gum,2016,한국,드라마,주연-진우역,,,,
3,"날, 보러와요",INSANE,2015,한국,"미스터리,스릴러",단역-응급실의사역,8836039063.0,1063421.0,8836144063.0,1063442.0
4,해에게서 소년에게,Under the Sun,2015,한국,드라마,"주연-전도사 승영역,조연-전도사 승영역",4549500.0,675.0,4558500.0,677.0
5,샬레,Chalet,2015,한국,"드라마,멜로/로맨스",주연-영석 역,,,0.0,0.0
6,강냉이,Sweet Corn,2013,한국,드라마,주연,,,,
7,포화속으로,71-Into The Fire,2010,한국,"드라마,전쟁",조연-병태역,24217600897.0,3385706.0,23831968600.0,3330326.0
8,바람의 노래,Whispers in the Wind,2010,한국,드라마,주연,,,,
9,키친,The Naked Kitchen,2009,한국,멜로/로맨스,단역,939320372.0,142336.0,931460100.0,141109.0
10,가루지기,A Tale of Legendary Libido,2008,한국,"드라마,뮤지컬,코미디",조연-돌쇠역,1777787000.0,272648.0,1777803000.0,269478.0
