,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,섹슈얼 컴펄전,Compulsion,2013,캐나다,"드라마,스릴러",주연,10994000.0,1563.0,10994000.0,1563.0
1,어바웃 체리,About Cherry,2012,미국,"드라마,멜로/로맨스",주연,21715500.0,4611.0,21715500.0,4611.0
2,플라잉 머신 3D,Flying Machine 3D,2011,"영국,폴란드","애니메이션,어드벤처,가족",주연-조지역,12967000.0,1377.0,12967000.0,1377.0
3,5 데이즈 오브 워,5 Days Of War,2011,미국,"액션,드라마,전쟁",조연-미리암역,1685000.0,230.0,1685000.0,230.0
4,쥬디 무디의 썸머 어드벤쳐,Judy Moody and the Not Bummer Summer,2011,미국,"코미디,가족",주연-언트 오팰 역역,,,,
5,미스 컨셉션,Miss Conception,2008,"영국,미국,독일","코미디,멜로/로맨스",주연,,,,
6,베이비 온 보드,Baby on Board,2008,미국,코미디,주연,,,,
7,애드리프트 인 맨하탄,Adrift in Manhattan,2007,미국,드라마,주연,,,,
8,잘나가는 그녀에게 왜 애인이 없을까,Gray Matters,2006,미국,"코미디,멜로/로맨스",주연-그레이역,36835500.0,5285.0,36835500.0,5285.0
9,까칠한 그녀의 달콤한 연애비법,Cake,2005,"미국,캐나다","멜로/로맨스,코미디",주연-피파 맥기 역,14101439.0,1980.0,13891500.0,1951.0
10,사랑의 캔버스,Hope Springs,2003,"영국,미국","코미디,멜로/로맨스",주연,,,,
11,구루,The Guru,2002,미국,"멜로/로맨스,코미디",주연,,,,
12,프롬 헬,From Hell,2001,미국,공포(호러),주연,0.0,19800.0,,
13,사랑은 언제나 어려워,Say It Isn't So,2001,미국,"코미디,멜로/로맨스",주연,,,,
14,킬링 미 소프트리,Killing Me Softly,2001,미국,스릴러,주연,,,,
15,러브 인 텍사스,Committed,2000,미국,"코미디,드라마",주연,,,,
16,오스틴 파워: 나를 쫓아온 스파이,Austin Powers: The Spy Who Shagged Me,1999,미국,"액션,코미디,어드벤처",주연,0.0,130654.0,,
17,보우핑거,Bowfinger,1999,미국,코미디,주연,,,,
18,부기나이트,Boogie Nights,1997,미국,드라마,주연-롤러걸역,0.0,59749.0,5016000.0,784.0
19,길티,Guilty As Charged,1991,미국,"드라마,코미디,범죄",주연,0.0,3662.0,,
