,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,목숨 건 연애,Life Risking Romance,2016,한국,"멜로/로맨스,코미디",주연,363098800.0,48010.0,363098800.0,48010.0
1,몽키킹 히어로: 손오공과 요괴왕의 대결,Surprise,2015,중국,"코미디,액션,판타지",주연,188000.0,58.0,188000.0,58.0
2,나쁜놈은 죽는다 무삭제 특별판,,2015,"중국,한국","코미디,범죄,액션",주연,3000.0,1.0,3000.0,1.0
3,나쁜놈은 죽는다,Bad Guys Always Die,2015,"중국,한국","코미디,액션",주연,117273700.0,14942.0,117324700.0,14950.0
4,20세여 다시 한 번,Miss Granny,2014,중국,멜로/로맨스,주연,,,,
5,관음산,Buddha Mountain,2010,중국,"드라마,멜로/로맨스",주연,,,1530000.0,183.0
6,견귀 10,The Eye 10,2005,홍콩,"공포(호러),코미디",주연,,,,
7,사랑에 관한 세 가지 이야기,About Love,2005,"대만,중국,일본","멜로/로맨스,드라마",주연,,,,
8,삼장법사의 모험,A Chinese Tall Story,2005,"홍콩,중국","액션,코미디",주연,,,,
9,충불지,Bug Me Not,2005,홍콩,"판타지,멜로/로맨스",주연,,,,
10,오월지련,Love of May,2004,대만,멜로/로맨스,주연,,,,
11,남색대문,Blue Gate Crossing,2002,"대만,프랑스","드라마,멜로/로맨스",주연,,,,
