,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,행복의 나라,Land of Happiness,2018,한국,"드라마,가족",주연-희자역,,,6559800.0,998.0
1,허스토리,Herstory,2017,한국,드라마,조연,1216948649.0,169334.0,2488957949.0,331721.0
2,염력,Psychokinesis,2017,한국,"드라마,코미디",조연-정씨누님역,7484684112.0,990111.0,7484684112.0,990111.0
3,신과함께-죄와 벌,Along with the Gods: The Two Worlds,2017,한국,"판타지,드라마",조연-자홍 모역,115699634137.0,14410931.0,115706188137.0,14411525.0
4,죽여주는 여자,The Bacchus Lady,2016,한국,드라마,조연-복희역,884865300.0,121444.0,884934300.0,121452.0
5,터널,Tunnel,2016,한국,드라마,단역-노모역,57529484417.0,7120508.0,57530028417.0,7120780.0
6,부산행,TRAIN TO BUSAN,2016,한국,"액션,스릴러",조연-인길역,93178283048.0,11565479.0,93182579048.0,11566862.0
7,사냥,The Hunt,2016,한국,액션,조연-노파역,4912658515.0,645922.0,4912658515.0,645922.0
8,우리 연애의 이력,With or Without You,2015,한국,멜로/로맨스,조연-강경순역,24084800.0,3043.0,24084800.0,3043.0
9,보고싶다,I Miss You,2015,한국,드라마,주연,3701400.0,431.0,6067700.0,693.0
10,비밀은 없다,The Truth Beneath,2015,한국,스릴러,단역-신선미 의원역,2027801239.0,250650.0,2029523239.0,250861.0
11,공백의 얼굴들,Cancelled Faces,2015,"한국,독일","드라마,기타,스릴러",조연,,,,
12,러브레따,Love letter,2015,한국,드라마,주연,,,,
13,해무(海霧),Haemoo,2014,한국,드라마,조연-동식 할머니역,11706502519.0,1475472.0,11707382519.0,1475582.0
14,인간중독,Obsessed,2014,한국,"멜로/로맨스,드라마",조연-우진 모역,11284787400.0,1441964.0,11285050400.0,1441990.0
15,"안녕, 투이",Thuy,2013,한국,"미스터리,드라마",단역-수녀역,7681300.0,1122.0,8005300.0,1176.0
16,도둑들,The Thieves,2012,"한국,홍콩","액션,범죄",조연-티파니역,93665568500.0,12983330.0,93667250500.0,12983841.0
17,해로 (偕老),Hand in Hand,2011,한국,드라마,주연-희정역,28013200.0,5851.0,28013200.0,5851.0
18,의뢰인,The Client,2011,한국,스릴러,조연-장모역,17797042500.0,2393086.0,17797131500.0,2393103.0
19,조선명탐정 : 각시투구꽃의 비밀,Detective K : Secret of Virtuous Widow,2010,한국,"코미디,액션",조연-임좌수 부인역,35841769500.0,4786259.0,35841769500.0,4786259.0
20,분장실,Dressing Room,2010,한국,,주연,,,,
21,시크릿,Secret,2009,한국,"스릴러,드라마,미스터리",조연-지연 모역,7979591607.0,1046787.0,7957651500.0,1043602.0
22,백야행,White Night,2009,한국,"멜로/로맨스,미스터리,범죄,스릴러",조연-고모역,7170684217.0,956767.0,7121437000.0,949896.0
23,잘 알지도 못하면서,Like You Know It All,2008,한국,"드라마,멜로/로맨스",조연,276548483.0,39914.0,277419600.0,39984.0
24,그녀들의 방,The Room Nearby,2008,한국,드라마,주연-유석희역,2007546.0,304.0,2810500.0,424.0
25,궁녀,Shadows in the Palace,2007,한국,"미스터리,스릴러",단역-대비역,0.0,1438531.0,9038167500.0,1358883.0
26,기담,Epitaph,2007,한국,"공포(호러),미스터리,스릴러",조연-원장역,0.0,678546.0,4124465500.0,644090.0
27,황진이,Hwang Jin Yi,2007,한국,"드라마,멜로/로맨스",조연-진이 모역,0.0,1270644.0,7764369000.0,1191810.0
28,내 청춘에게 고함,Don`T Look Back,2006,"한국,일본",드라마,단역,0.0,13124.0,81904000.0,12676.0
29,신성일의 행방불명,The Forgotten Child : Shin Sung-Il Is Lost,2004,한국,드라마,주연,0.0,1508.0,7551500.0,1320.0
30,지구를 지켜라,Save the Green Planet,2003,한국,코미디,단역-병구 모역,,73132.0,859500.0,145.0
