,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,빛나는,Radiance,2017,"일본,프랑스","멜로/로맨스,드라마",주연,40173200.0,5314.0,40613200.0,5400.0
1,64 파트 1,Six Four: part 1,2016,일본,"미스터리,범죄,드라마",조연,,,,
2,앙: 단팥 인생 이야기,An,2015,일본,드라마,주연,219663862.0,27590.0,220424862.0,27717.0
3,전쟁과 한 여자,A Woman and War,2012,일본,드라마,주연,5586000.0,638.0,5586000.0,638.0
4,시체 전문 처리반 - 스머글러,Smuggler,2011,일본,"스릴러,액션",조연-조역,11507000.0,1641.0,11507000.0,1641.0
5,매일 엄마,Kaasan Mom's Life,2011,일본,코미디,주연,,,185000.0,31.0
6,천사,Angel,2006,일본,"멜로/로맨스,판타지",주연,,,241000.0,58.0
7,러브드 건,Loved Gun,2004,일본,"드라마,스릴러",주연,,,,
8,"숨겨진 검, 오니노츠메",The Hidden Blade,2004,일본,"멜로/로맨스,드라마",주연,,,,
9,데드 엔드 런,Dead End Run,2003,일본,"액션,스릴러",주연,,,,
10,바다는 보고 있었다,The Sea Is Watching,2002,일본,"멜로/로맨스,드라마",주연,,,,
11,사치스런 뼈,Luxurious Bone,2001,일본,드라마,주연,,,,
12,스테레오 퓨쳐,Stereo Future,2001,일본,"코미디,멜로/로맨스",조연,,,,
13,피스톨 오페라,Pistol Opera,2001,일본,"범죄,액션,드라마",주연,,,,
14,갇혀진 고통,Enclosed Pain,2000,일본,드라마,주연,,,,
15,고조,Gojoe,2000,일본,"액션,드라마",주연,,,,
16,일렉트릭 드라곤 80000 V,Electric Dragon 80.000 V,2000,일본,"액션,SF",주연,,,,
17,파티 7,Party 7,2000,일본,코미디,주연,,,,
18,미스테리 트레인,Mystery Train,1989,"일본,미국",드라마,주연-준 역역,,,5012000.0,674.0
19,숀벤 라이더,P.P. Rider,1983,일본,"드라마,액션",주연,,,859000.0,122.0
