,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,7년의 밤,Seven Years of Night,2018,한국,"스릴러,드라마",단역,3969375524.0,528014.0,3969337524.0,528007.0
1,암수살인,,2018,한국,"범죄,드라마",주연,,,,
2,판도라,Pandora,2016,한국,"드라마,스릴러",주연,36064461064.0,4583645.0,36067171064.0,4584800.0
3,카트,Cart,2014,한국,드라마,주연,5926917433.0,814233.0,5929106933.0,814570.0
4,아빠를 빌려드립니다,Dad for Rent,2013,한국,"코미디,가족,드라마",주연,1190329500.0,172652.0,1190329500.0,172652.0
5,60만번의 트라이,"One for All, All for One",2013,"한국,일본",다큐멘터리,"주연,조연-나레이션역(목소리),나레이션역(목소리)",147541300.0,21239.0,148903300.0,21483.0
6,숨바꼭질,Hide and Seek,2013,한국,스릴러,주연,39602987500.0,5604104.0,39602995500.0,5604106.0
7,연가시,Deranged,2012,한국,"공포(호러),SF",주연-경순역,32175400664.0,4515833.0,32175400664.0,4515833.0
8,"미안해, 고마워",Sorry and Thank You,2011,한국,드라마,주연,73843000.0,9998.0,73935000.0,10011.0
9,해결사,Troubleshooter,2010,한국,"액션,스릴러",조연,14063913437.0,1873327.0,13844624000.0,1843404.0
10,카페 느와르,Cafe Noir,2009,한국,"드라마,멜로/로맨스",주연-미연역,54925506.0,7070.0,58367900.0,7516.0
11,바람의 전설,Dance With The Wind,2004,한국,드라마,조연,0.0,266000.0,636285500.0,97925.0
12,개집이 있던 자리,Falling season,2001,한국,드라마,주연,,,,
13,나도 아내가 있었으면 좋겠다,I Wish I Had a Wife,2000,한국,"드라마,멜로/로맨스",조연-여행원 역,0.0,280852.0,6000.0,1.0
