,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,불한당: 나쁜 놈들의 세상,The Merciless,2016,한국,"범죄,액션,드라마",주연,7654331125.0,951797.0,7671017125.0,953685.0
1,원라인,ONE-LINE,2016,한국,범죄,주연-민재역,3316504433.0,434777.0,3319505433.0,435100.0
2,오빠생각,A Melody to Remember,2015,한국,"드라마,전쟁",주연,8058857287.0,1069436.0,8060591287.0,1069864.0
3,리오 2,Rio 2,2014,미국,"애니메이션,코미디,어드벤처",주연-블루역(목소리),5668239900.0,765713.0,5669231900.0,765961.0
4,변호인,The Attorney,2013,한국,드라마,주연-진우역,82871759300.0,11374610.0,82872378788.0,11374879.0
5,미생 프리퀄,Incomplete Life : Prequel,2013,한국,드라마,주연-장그래역,,,,
