,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,분노,RAGE,2016,일본,스릴러,조연,234732537.0,29061.0,235703037.0,29224.0
1,너는 착한 아이,Being Good,2015,일본,드라마,주연,35354800.0,4707.0,42067300.0,5702.0
2,그곳에서만 빛난다,The Light Shines Only There,2014,일본,"멜로/로맨스,드라마",주연,159000.0,41.0,159000.0,41.0
3,흉악-어느 사형수의 고발,The Devil's Path,2013,일본,스릴러,주연,270000.0,54.0,270000.0,54.0
4,행복한 사전,The Great Passage,2013,일본,"드라마,코미디",조연,120977600.0,15465.0,121451600.0,15526.0
5,속죄,Penance,2012,일본,드라마,주연,,,1430000.0,132.0
6,블레임 : 인류멸망 2011,Pandemic,2009,일본,"SF,액션,스릴러",주연-마나베 마미역,265974349.0,41209.0,261959500.0,40595.0
7,오이시맨,Oishii Man,2008,"한국,일본",드라마,주연-메구미역,57946352.0,8569.0,58068000.0,8611.0
8,언덕을 넘어,Over the Hill,2008,일본,"드라마,멜로/로맨스",주연,,,,
9,음표와 다시마,The Musical Note And The Seaweed,2008,일본,드라마,주연,,,,
10,홈리스 중학생,The Homeless Student,2008,일본,"드라마,가족",주연,,,,
11,스트로베리 쇼트케이크,Strawberry Shortcakes,2006,일본,드라마,주연-사토코 역,,,146000.0,23.0
12,기동전사 Z 건담 2: 연인들,Mobile Suit Z Gundam 2: A New Translation - Lovers,2005,일본,애니메이션,주연,,,,
13,나이스의 숲: 퍼스트 컨택트,Naisu No Mori: The First Contact,2005,일본,코미디,주연,,,,
14,"조제, 호랑이 그리고 물고기들","Josee, The Tiger And The Fish",2003,일본,드라마,주연,0.0,37258.0,504304108.0,73396.0
15,고양이의 보은,The Cat Returns,2002,일본,"애니메이션,판타지,코미디,어드벤처",주연(목소리),0.0,531544.0,2536000.0,583.0
16,화장사,Kewaishi,2001,일본,드라마,주연,,,,
17,금발의 초원,Across A Gold Prairie,2000,일본,멜로/로맨스,주연-나리스역,0.0,6033.0,38322000.0,5547.0
18,오사카 이야기,Osaka Monogatari,1999,일본,드라마,주연,,,,
