,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,사다코 2,Sadako 3D 2,2013,일본,공포(호러),주연,92668200.0,12696.0,92668200.0,12696.0
1,사다코 3D : 죽음의 동영상,Sadako 3D,2012,일본,공포(호러),주연-타카노리 안도역,1128635032.0,122382.0,1128635032.0,122382.0
2,주온-원혼의 부활,"Juon-Old Lady In White, Girl In Black",2009,일본,공포(호러),조연,2133345728.0,308057.0,2101472000.0,303473.0
3,가면라이더덴오,,2007,,,조연,,,,
