,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,나를 찾아서,The Identical,2014,미국,드라마,주연,188000.0,49.0,188000.0,49.0
1,돌핀 테일 2,Dolphin Tale 2,2014,미국,"드라마,가족",주연-로렌 역역,,,,
2,돌핀 테일,Dolphin Tale,2011,미국,가족,주연-로레인 역역,,,,
3,미스터 이빨요정,Tooth Fairy,2010,"미국,캐나다","코미디,판타지",주연-칼리역,,,,
4,크로싱 오버,Crossing Over,2009,미국,드라마,주연,100000.0,10.0,100000.0,10.0
5,컴 얼리 모닝,Come Early Morning,2006,미국,"드라마,멜로/로맨스",주연-루시역,,,,
6,버그,Bug,2006,미국,"공포(호러),스릴러",주연,,,1130000.0,168.0
7,블랙아웃,Twisted,2004,독일,스릴러,주연,0.0,121366.0,789750000.0,123686.0
8,드 러블리,De-Lovely,2004,미국,드라마,주연,,,,
9,하이 크라임,High Crimes,2002,미국,스릴러,주연,0.0,89300.0,,
10,산드라 블록의 행복한 비밀,Divine Secrets Of The Ya-Ya Sisterhood,2002,미국,"코미디,드라마",주연,,,,
11,썸원 라이크 유,Someone Like You,2000,미국,"멜로/로맨스,코미디",주연,0.0,85525.0,,
12,노블리,Where The Heart Is,2000,미국,"드라마,멜로/로맨스,코미디",주연-렉시 쿱역,0.0,8732.0,,
13,더블 크라임,Double Jeopardy,1999,미국,"미스터리,범죄,스릴러",주연,0.0,111772.0,,
14,아이 오브 비홀더,Eye Of The Beholer,1999,"호주,영국,캐나다","스릴러,미스터리",주연,0.0,58653.0,,
15,키스 더 걸,Kiss The Girls,1997,미국,"스릴러,드라마,미스터리,범죄",주연,0.0,82678.0,,
16,노마 진 앤 마릴린,Norma Jean And Marilyn,1996,미국,드라마,주연-노마 진 도허티역,0.0,5187.0,,
17,다크 눈,The Passion Of Darkly Noon,1995,영국,스릴러,주연,0.0,680.0,,
