,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,고양이 사무라이 2,Samurai Cat 2,2015,일본,"코미디,드라마,액션",주연,2311500.0,294.0,2311500.0,294.0
1,기생수 파트1,Parasyte: Part 1,2014,일본,"스릴러,SF",주연,1534923185.0,186184.0,1543452126.0,187310.0
2,킬러스,Killers,2014,"인도네시아,일본","액션,스릴러",주연,250000.0,50.0,250000.0,50.0
3,고양이 사무라이,Samurai Cat,2014,일본,"코미디,액션",주연,42257600.0,5029.0,42257600.0,5029.0
4,좋은 친구들,Good Friends,2012,한국,액션,주연-타츠야역,9709500.0,1258.0,10654500.0,1393.0
5,어떤 방문,Visitors,2009,한국,드라마,주연,14783954.0,2079.0,14761600.0,2084.0
6,돈주,Dumbeast,2009,일본,"코미디,드라마",주연,,,,
7,코마,Koma,2009,일본,드라마,주연,,,,
8,용이간다,Like A Dragon,2007,일본,액션,주연,0.0,833.0,5472000.0,833.0
9,괴담신이대 극장판,Tales Of Terror,2004,일본,공포(호러),주연,,,,
10,완전한 사육 5: 미용사의 사랑,The Perfect Education 5 : Amazing Story,2004,일본,"스릴러,범죄",주연,,,,
11,잼 필름스,Jam Films,2002,일본,"코미디,판타지,SF,드라마",주연,,,,
12,프리즈 미,Freeze Me,2000,일본,스릴러,주연,,,,
13,미나즈키,Minazuki,1999,일본,드라마,주연,,,,
