,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,커튼콜,Curtain Call,2016,한국,코미디,주연,40638100.0,5526.0,40638100.0,5526.0
1,죽여주는 여자,The Bacchus Lady,2016,한국,드라마,주연,884865300.0,121444.0,884934300.0,121452.0
2,설해,Snow In Sea Breeze,2013,한국,"멜로/로맨스,드라마",조연-조박사역,29770500.0,3933.0,29770500.0,3933.0
3,아부지,My Father,2009,한국,드라마,주연-아버지역,127494613.0,24498.0,126094500.0,24224.0
4,화이트 발렌타인,White Valentine,1999,한국,멜로/로맨스,조연-할아버지역,0.0,26343.0,,
5,표류일기,KID CASTAWAY 2013,1997,한국,"가족,드라마,어드벤처",주연,0.0,10984.0,3038500.0,459.0
6,악어,Crocodile,1996,한국,드라마,주연,0.0,3284.0,0.0,0.0
7,러브 스토리,Love Story,1996,한국,멜로/로맨스,주연,0.0,5769.0,870000.0,161.0
8,48+1,,1995,한국,드라마,주연,0.0,13524.0,,
9,한줌의 시간속에서,In The Handful Of Time,1993,한국,드라마,주연,0.0,5226.0,,
10,빠담풍,Easy Virtue,1992,한국,"드라마,멜로/로맨스,성인물(에로)",주연,0.0,13203.0,,
11,아침이 오면 그대이름으로,In Your Name When The Morning Comes,1991,한국,"드라마,멜로/로맨스,범죄",주연,0.0,555.0,,
12,피와 불,Fire And Blood,1991,한국,"드라마,범죄,사극",주연,0.0,609.0,,
13,산산이 부서진 이름이여,Beyond The Mountain,1991,한국,"드라마,멜로/로맨스",주연,0.0,10440.0,,
14,바람의 아들,Son Of Wind,1987,한국,드라마,주연,0.0,885.0,,
15,아다다,Adada,1987,한국,사극,주연,0.0,22709.0,0.0,0.0
16,안녕하세요 하나님,Hello God,1987,한국,드라마,주연,0.0,47616.0,897000.0,287.0
17,화려한 변신,,1987,한국,드라마,주연,0.0,4499.0,,
18,기쁜 우리 젊은 날,Our Joyful Young Days,1987,한국,"드라마,멜로/로맨스",주연,0.0,192247.0,4289500.0,1171.0
19,서울흐림 한때 비,Seoul Is Cloudy With A Shower,1986,한국,"드라마,멜로/로맨스",주연,0.0,17295.0,,
20,황진이,Hwang-jin-i,1986,한국,사극,주연,0.0,89193.0,12407000.0,5966.0
21,졸업여행,Graduation Journey,1985,한국,드라마,조연-화가역,0.0,33503.0,,
22,탄드라의 불,The Fire Of Tandra,1984,한국,"드라마,멜로/로맨스",주연,0.0,86141.0,,
23,사랑하는 자식들아,To My Children With Love,1984,한국,"가족,드라마,멜로/로맨스",주연,0.0,33405.0,,
24,삐에로와 국화,The Chrysanthemum and The Clown,1982,한국,"가족,드라마",주연,0.0,7575.0,,
25,화녀 '82,Hwa-Nyuh Of '82,1982,한국,"드라마,범죄,스릴러",주연,0.0,47316.0,,
26,만다라,Mandara,1981,한국,드라마,주연,0.0,128932.0,2568000.0,934.0
27,배우 수업,Acting Class,1978,한국,드라마,주연,,,,
