,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,문워커스,Moonwalkers,2015,프랑스,"코미디,액션,어드벤처",주연,,,1458200.0,216.0
1,장난감이 살아있다,Foosball,2013,"아르헨티나,스페인","애니메이션,어드벤처,가족",주연(목소리),1112430600.0,142977.0,1112931600.0,143100.0
2,체리밤,Cherrybomb,2013,영국,"드라마,스릴러",주연,1025000.0,500.0,1025000.0,500.0
3,대공습,Into the White,2012,노르웨이,"전쟁,액션,드라마",주연,7498000.0,2572.0,7498000.0,2572.0
4,해리포터와 죽음의 성물2,Harry Potter and the Deathly Hallows: Part 2,2011,미국,"판타지,미스터리",주연-론 웨슬리역,34507819000.0,4400298.0,34668545500.0,4421210.0
5,해리 포터와 죽음의 성물1,Harry Potter and the Deathly Hallows: Part I,2010,미국,"미스터리,판타지",주연-론 웨슬리역,19906900266.0,2809053.0,20219758000.0,2853500.0
6,해리 포터와 혼혈 왕자,Harry Potter And The Half-Blood Prince,2009,미국,"어드벤처,액션,가족",주연-론 위즐리역,20580402431.0,3002669.0,20267484000.0,2957736.0
7,해리 포터와 불사조 기사단,Harry Potter And The Order Of The Phoenix,2007,미국,"판타지,액션,어드벤처",주연,0.0,3475000.0,22899775300.0,3691060.0
8,드라이빙 레슨,Driving Lessons,2006,영국,"코미디,드라마",주연,,,,
9,해리포터와 불의 잔,Harry Potter And The Goblet Of Fire,2005,미국,판타지,주연,0.0,3615000.0,21464160900.0,3430975.0
10,해리포터와 아즈카반의 죄수,Harry Potter And The Prisoner Of Azkaban,2004,미국,드라마,주연,0.0,2532000.0,10926141000.0,1775033.0
11,해리포터와 비밀의 방,Harry Potter And The Chamber Of Secrets,2002,미국,드라마,주연,0.0,4000000.0,,
12,썬더팬츠,Thunderpants,2002,"영국,독일","코미디,가족,SF",주연,,,,
13,해리포터와 마법사의 돌,Harry Potter And The Socrerers Stone,2001,미국,"가족,판타지",주연,0.0,1585389.0,,
