,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,비밀: 아내의 남자,,2015,한국,"드라마,스릴러",주연,270000,54,270000,54
1,하숙집 무삭제,,2014,한국,멜로/로맨스,주연,8000,1,8000,1
