,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,F컵 바람난 거유 유부녀: 문란한 정사,Bitter Fairy Tale,2016,일본,성인물(에로),주연,150000,30,150000,30
1,F컵 거유녀의 이중 생활: 매춘,Mature Body,2013,일본,멜로/로맨스,주연,150000,30,150000,30
