,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,슈퍼 샤크,Super Shark,2011,미국,"액션,코미디,SF",주연,40000,10,40000,10
1,몬스터,Monster,2008,미국,"액션,공포(호러),스릴러",주연-사라 린치역,350050,75,350050,75
