,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,아버지의 초상,The Measure of a Man,2015,프랑스,드라마,주연,31168500.0,5028.0,31168500.0,5028.0
1,어느 하녀의 일기,Diary Of A Chambermaid,2015,"프랑스,벨기에",드라마,주연,114051900.0,14891.0,114255900.0,14919.0
2,더 체이스,Mea Culpa,2014,프랑스,"액션,스릴러",주연,33828800.0,5177.0,33828800.0,5177.0
3,돌이킬 수 없는,Les Salauds,2013,"프랑스,독일",드라마,주연,1099000.0,152.0,2623000.0,374.0
4,파테르,Pater,2011,프랑스,드라마,주연,,,256000.0,55.0
5,애니씽 포 허,Anything For Her,2009,프랑스,"범죄,드라마,스릴러",주연,356000.0,45.0,356000.0,45.0
6,웰컴,Welcome,2009,프랑스,드라마,주연,59615105.0,8158.0,58751500.0,8040.0
7,"마이 프렌즈, 마이 러브",London Mon Amour,2008,프랑스,"코미디,멜로/로맨스",주연,49020400.0,6754.0,48288000.0,6654.0
8,찰리가 말하길...,Charlie Says...,2006,프랑스,드라마,주연,,,,
9,콧수염,La Moustache,2005,프랑스,"드라마,미스터리",주연,,,,
10,금요일 밤,Friday Night,2002,프랑스,드라마,주연,,,1457000.0,210.0
11,그들만의 수요일,"Mercredi, Folle Journee!",2001,프랑스,"코미디,드라마",주연,,,,
12,나의 작은 회사,My Little Business,1999,프랑스,"코미디,드라마",주연,,,,
13,문제없음,Pas De Scandale,1999,프랑스,드라마,주연,,,,
14,파파라치,Paparazzi,1998,프랑스,코미디,주연,0.0,5079.0,,
15,뷰티풀그린,Beautiful Green,1996,프랑스,코미디,주연,0.0,2615.0,,
16,모든 일은 그것 때문에,TOUT CA POUR CA,1993,프랑스,"범죄,코미디",주연,0.0,3786.0,,
17,유 콜 잇 러브,L'Etudiante,1988,프랑스,멜로/로맨스,주연,0.0,113848.0,3504500.0,515.0
