,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,카본,Carbone,2017,프랑스,"범죄,드라마",주연,,,,
1,파리 투 마르세유: 2주간의 여행,French Tour,2016,프랑스,드라마,주연,22814500.0,3010.0,22814500.0,3010.0
2,웰컴 투 뉴욕,Welcome to New York,2014,프랑스,드라마,주연-데보라 역역,,,,
3,굿바이 이디엇,A Farewell to Fools,2013,"루마니아,독일,벨기에","코미디,드라마",주연-이푸 역역,,,,
4,웃는 남자,The Man Who Laughs,2012,"프랑스,체코","미스터리,판타지",주연-우르수스역,405022500.0,57838.0,406012500.0,57948.0
5,맘모스,Mammuth,2010,프랑스,코미디,주연,,,198000.0,25.0
6,현모양처,Potiche,2010,프랑스,코미디,주연,,,401000.0,45.0
7,비기닝,In The Beginning,2009,프랑스,드라마,주연,973000.0,139.0,1469000.0,238.0
8,벨라미,Bellamy,2009,프랑스,"범죄,드라마",주연,,,795000.0,140.0
9,퍼블릭 에너미 넘버원,"Mesrine: Part 1 - Killer Instinct, Public Enemy No.1",2008,"프랑스,캐나다,이탈리아","액션,범죄,드라마,스릴러",주연,26932000.0,3410.0,27526000.0,3528.0
10,아스테릭스: 미션 올림픽 게임,Asterix At The Olympic Games,2008,프랑스,"코미디,어드벤처,가족",주연-오벨릭스역,136849632.0,21678.0,134805000.0,21355.0
11,사랑도 흥정이 되나요?,How Much Do You Love Me,2005,"프랑스,이탈리아","코미디,멜로/로맨스",주연-샤를리역,0.0,19434.0,66053500.0,10070.0
12,RRRrrrr!!!,RRRrrrr!!!,2004,프랑스,코미디,주연,,,,
13,시간은 흘러도,Changing Times,2004,프랑스,"드라마,멜로/로맨스",주연,,,,
14,오르페브르 36번가,36 Quai Des Orfevres,2004,프랑스,"액션,범죄",주연,,,3160000.0,633.0
15,셧업,Shut-Up,2003,프랑스,코미디,주연,0.0,25000.0,120150500.0,18636.0
16,나탈리,Nathalie...,2003,"프랑스,스페인",드라마,주연,,,,
17,죽음의 침묵,The Pact Of Silence,2003,프랑스,"미스터리,멜로/로맨스",주연,,,,
18,즐거운 여행,Bon Voyage,2003,프랑스,"코미디,드라마,미스터리",주연,,,,
19,크라임 스프리,Crime Spree,2003,"프랑스,미국,캐나다,영국","액션,코미디,범죄",주연-다니엘 포리역,,,,
20,아스테릭스 : 미션 클레오파트라,Asterix And Obelix Mission Cleopatre,2002,프랑스,코미디,주연,0.0,58611.0,,
21,디나,I Am Dina,2002,노르웨이,드라마,주연,,,,
22,시티 오브 고스트,City Of Ghosts,2002,미국,"범죄,스릴러",주연,,,,
23,비독,Vidocq,2001,프랑스,"액션,판타지",주연,0.0,103650.0,,
24,불공평한 경쟁,Unfair Competition,2001,"이탈리아,프랑스","드라마,전쟁",주연,,,,
25,플래카드,The Closet,2001,프랑스,코미디,주연,,,,
26,102 달마시안,102 Dalmatians,2000,미국,"가족,코미디",주연-장 피에르 르 펠역,0.0,80243.0,,
27,바텔,Vatel,2000,"프랑스,영국,벨기에",드라마,주연,,,,
28,배우들,Actors,2000,프랑스,코미디,주연,,,,
29,신들의 질투,Zavist Bogov,2000,러시아,"드라마,멜로/로맨스",주연,,,,
30,아스테릭스,Asterix And Obelix Vs. Caesar,1999,프랑스,"코미디,어드벤처,가족,판타지",주연-오벨릭스역,0.0,36446.0,,
31,연못 위의 다리,Un Pont Entre Deux Rives,1999,프랑스,멜로/로맨스,"감독,주연",,,,
32,보거스,Bogus,1996,미국,"가족,드라마,코미디,판타지",주연,0.0,28512.0,,
33,르 가르슈,Le Garcu,1995,프랑스,드라마,주연,0.0,8.0,,
34,수호천사,Les Angels Gardiens,1995,프랑스,"액션,코미디",주연,0.0,18444.0,,
35,엘리사,Elisa,1995,프랑스,드라마,주연,0.0,19182.0,,
36,기계,The Machine,1994,"프랑스,독일","공포(호러),SF,스릴러",주연,,,,
37,아빠는 나의 영웅,My Father The Hero,1993,미국,코미디,주연,0.0,10661.0,,
38,제르미날,Germinal,1993,프랑스,드라마,주연,0.0,16148.0,,
39,사강의 요새,Fort Saganne,1993,프랑스,"드라마,멜로/로맨스",주연,0.0,2081.0,,
40,두 연인,Deux,1993,프랑스,"드라마,멜로/로맨스",주연,0.0,26180.0,,
41,강 오른쪽 강 왼쪽,Rive Dorite Rive Gauche,1993,프랑스,드라마,주연,0.0,220.0,,
