,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,풀 스피드,Full Speed,2016,프랑스,코미디,주연,4302100.0,570.0,4302100.0,570.0
1,믹막: 티르라리고 사람들,"Micmacs A Tire-larigot, Micmacs",2009,프랑스,"코미디,범죄",주연-드피누이예역,40986800.0,5394.0,41301800.0,5437.0
2,잡초,Wild Grass,2009,"프랑스,이탈리아",드라마,주연-조지역,,,1156000.0,230.0
3,마음,Coeurs,2006,"프랑스,이탈리아","드라마,멜로/로맨스",주연-티에리 역,0.0,948.0,3264500.0,510.0
4,세 남자와 아기 바구니: 18년 후,18 Years After,2003,프랑스,"코미디,드라마",주연,,,,
5,탕기,Tanguy,2001,"프랑스,일본",코미디,주연-아빠 폴 게츠 역,0.0,177.0,1178000.0,177.0
6,천국에서의 범죄,A Crime In Paradise,2000,프랑스,코미디,주연,,,,
7,크라임 씬,Crime Scenes,2000,프랑스,"범죄,스릴러",주연,,,,
8,와인이 흐르는 강,Children Of The Marshland,1999,프랑스,코미디,주연,,,,
9,지상의 사랑,Love on the Ground,1984,프랑스,"코미디,드라마,판타지",주연,,,484000.0,73.0
10,갈루아인 페르스발,Perceval,1978,"프랑스,이탈리아,서독",사극,주연,,,220000.0,47.0
