,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,극장판 포켓몬스터DP - 디아루가 VS 펄기아 VS 다크라이,,2018,일본,애니메이션,주연-피카츄 목소리역(목소리),1388620900.0,182550.0,1394555400.0,183421.0
1,원피스 필름 골드,ONE PIECE FILM GOLD,2016,일본,"애니메이션,어드벤처,판타지,액션",주연,1710680100.0,217248.0,1710761100.0,217257.0
2,극장판 포켓몬스터 베스트위시「큐레무 VS 성검사 케르디오」,Gekijoban Pocket Monster Best Wishes! Kyurem vs Seikenshi Keldeo,2012,일본,애니메이션,주연,1358313750.0,348991.0,1358313750.0,348991.0
3,포켓 몬스터 DP: 아르세우스 초극의 시공으로,Pokemon: Arceus To The Conquering Of Space-Time,2009,일본,"애니메이션,어드벤처,판타지,액션",주연,2276651793.0,343268.0,2241888000.0,338008.0
4,극장판 포켓 몬스터 DP - 기라티나와 하늘의 꽃다발 쉐이미,,2008,일본,애니메이션,주연-피카츄 목소리역(목소리),,,,
5,포켓몬 레인저와 바다의 왕자 마나피,POKEMON RANGER TO UMI NO OUJI MANAPHY,2006,일본,"애니메이션,어드벤처",주연-피카츄 목소리 역(목소리),0.0,154278.0,1019141600.0,173973.0
6,포켓 몬스터 - 뮤와 하도의 용사 루카리오,Pokemon: Lucario And The Mystery Of Mew,2005,일본,"애니메이션,액션,어드벤처",주연(목소리),,,,
7,포켓 몬스터 7 - 어드벤스 제네레이션 열공의 방문자 데오키시스,,2004,일본,애니메이션,주연(목소리),,,,
8,극장판 포켓몬스터 AG - 아름다운 소원의 별 지라치,Pokemon: Jirachi - Wish Maker,2003,일본,애니메이션,주연-피카츄 목소리 역(목소리),531113700.0,74346.0,531113700.0,74346.0
9,포켓 몬스터 5 - 포켓몬스터 물의 도시의 수호신,Pokemon Heroes,2003,일본,"애니메이션,액션,어드벤처",주연,,,,
10,포켓 몬스터 4,Pokemon The 4th Movie,2002,"일본,미국",애니메이션,주연(목소리),,,,
11,포켓 몬스터 3 : 결정탑의 제왕 엔테이,Pokemon 3: The Movie,2001,일본,"애니메이션,액션,어드벤처",주연(목소리),,,,
12,포켓 몬스터 2 : 포켓몽 2000,Pokemon : The Movie 2000,2000,일본,애니메이션,주연(목소리),,,,
13,포켓몬스터 - 뮤츠의 역습,Pocket Monsters : Mewtwo Strikes Back!,1999,일본,"애니메이션,코미디,액션,어드벤처",주연-피카츄역(목소리),0.0,182360.0,,
14,김전일 소년 사건부 극장판 - 오페라 하우스,The Kindaichi Case Files : The Opera House Murders,1996,일본,"범죄,미스터리,애니메이션",주연-카나이 리오 역역(목소리),,,,
