,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,재키,Jackie,2016,"칠레,프랑스,미국",드라마,조연,209835243.0,26758.0,209985243.0,26788.0
1,레전드 오브 타잔,The Legend of Tarzan,2016,미국,"액션,어드벤처",조연,7196970717.0,858402.0,7196970717.0,858402.0
2,허큘리스,Hercules,2014,미국,"액션,어드벤처",주연,669733800.0,86528.0,669882800.0,86553.0
3,오직 사랑하는 이들만이 살아남는다,Only Lovers Left Alive,2013,"영국,독일,미국,프랑스","드라마,멜로/로맨스",조연,255170443.0,33818.0,266879843.0,35363.0
4,설국열차,Snowpiercer,2013,한국,"SF,액션",주연,67010077500.0,9349991.0,67012453200.0,9350351.0
5,내 아내의 행복한 장례식,Jayne Mansfield's Car,2012,미국,드라마,주연,,,,
6,라비린토스 : 미궁,Labyrinth,2012,"미국,독일,영국,체코","드라마,어드벤처,판타지",주연,,,,
7,44 인치 가슴,44 Inch Chest,2009,영국,"범죄,드라마,코미디",주연-늙은 남자역,,,,
8,뉴욕 아이 러브 유,"New York, I Love You",2008,미국,"코미디,드라마,멜로/로맨스",주연-보이 역,647982325.0,83600.0,638301000.0,82356.0
9,아웃랜더,Outlander,2008,"미국,독일","액션,어드벤처,SF",주연,,,,
10,옥스포드 살인사건,The Oxford Murders,2008,"스페인,영국,프랑스","범죄,스릴러",주연,,,,
11,감춰진 전쟁,The Hidden Wars Of Desert Storm,2001,미국,"다큐멘터리,전쟁",주연,,,,
12,뉴 블러드,New Blood,1999,미국,액션,주연,0.0,467.0,,
13,유 아 데드,You're Dead...,1998,미국,드라마,주연,0.0,314.0,,
14,터커와 플린,Monolith,1993,미국,"액션,SF",주연,0.0,1943.0,,
15,천국의 문,Heaven's Gate,1980,미국,기타,주연,,,4249000.0,654.0
16,에이리언즈 원,Alien One,1979,미국,"SF,공포(호러)",주연,0.0,109039.0,77000.0,16.0
17,미드나잇 익스프레스,Midnight Express,1978,미국,"드라마,범죄,스릴러",주연-맥스역,0.0,44672.0,240000.0,48.0
18,릴링턴 가의 살인,10 Rillington Place,1971,영국,,주연,,,644000.0,115.0
