,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,버닝,BURNING,2018,한국,미스터리,주연,4712859598.0,527981.0,4714345098.0,528153.0
1,국가부도의 날,,2018,한국,드라마,주연,,,,
2,좋아해줘,Like for Likes,2015,한국,"멜로/로맨스,코미디",주연,6572774337.0,848148.0,6572774337.0,848148.0
3,사도,The Throne,2014,한국,사극,주연,48842902501.0,6246849.0,48846045501.0,6247651.0
4,베테랑,Veteran,2014,한국,"액션,드라마",주연-조태오역,105168155250.0,13414009.0,105169264250.0,13414200.0
5,우아한 거짓말,Thread of Lies,2013,한국,드라마,주연,11727360300.0,1618988.0,11731099300.0,1619651.0
6,우리별 일호와 얼룩소,The Satellite Girl and Milk Cow,2013,한국,"애니메이션,판타지,어드벤처",주연(목소리),290485500.0,43888.0,292344500.0,44411.0
7,깡철이,Tough As Iron,2013,한국,"드라마,액션,가족",주연-강철역,8572344462.0,1209363.0,8572344462.0,1209363.0
8,완득이,Punch,2011,한국,드라마,주연,38530503500.0,5310510.0,38533831000.0,5311353.0
9,씨네 21 영화토크쇼,Cine21 Talk Show,2011,한국,기타,주연,,,2264000.0,566.0
10,하늘과 바다,Sky and Sea,2009,한국,드라마,주연-진구역,121651444.0,18059.0,120315500.0,17857.0
11,서양 골동 양과자점 앤티크,Antique,2008,한국,드라마,주연,7367880833.0,1173310.0,7420479500.0,1181332.0
12,좋지 아니한가,Skeletons In The Closet,2007,한국,"드라마,코미디",주연-아들 심용태역,0.0,321654.0,1849140000.0,306470.0
13,우리에게 내일은 없다,Boys Of Tomorrow,2006,한국,드라마,주연,0.0,3500.0,22063500.0,3329.0
