,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,"컴, 투게더","Come, Together",2017,한국,드라마,주연,18125100.0,2379.0,18146100.0,2382.0
1,누에치던 방,Jamsil,2016,한국,드라마,주연-김익주역,19806800.0,2511.0,20810300.0,2679.0
2,일어서는 인간,Upstanding Man,2015,한국,드라마,주연,1583600.0,254.0,1643600.0,264.0
3,한여름의 판타지아,A Midsummer's Fantasia,2014,"한국,일본",드라마,주연,279921558.0,36055.0,286269458.0,36859.0
4,조난자들,Intruders,2012,한국,"미스터리,스릴러",단역-남자 1역,101958500.0,13190.0,101958500.0,13190.0
5,도깨비숲,Transcendence,2012,한국,기타,주연,,,456388.0,497.0
6,나쁜 피,Dirty Blood,2011,한국,범죄,주연-종구역,9310500.0,1246.0,9310500.0,1246.0
7,줄탁동시,Stateless Things,2011,한국,드라마,주연-성훈역,24619600.0,3556.0,25386600.0,3694.0
8,검은 갈매기,Black Dove,2011,한국,드라마,주연-준구역,,,0.0,0.0
9,마취,Anesthesia,2011,한국,드라마,주연,,,595020.0,438.0
10,대한철강,Oh! Wonderful Korea!,2010,한국,"기타,드라마",주연-회사원역,,,,
11,비밀애,Secret Love,2009,한국,멜로/로맨스,단역-의사역(목소리),1227023002.0,167132.0,1206962000.0,164252.0
12,독,The Pot,2008,한국,공포(호러),주연-형국역,3622784.0,538.0,3748000.0,565.0
13,바보,Ba:Bo,2008,한국,드라마,단역-승룡 부역,6301818833.0,974554.0,6306816500.0,967654.0
14,숨,Breath,2008,한국,기타,주연,,,21000.0,3.0
15,두 얼굴의 여친,Two Faces Of My Girlfriend,2007,한국,"멜로/로맨스,코미디",단역-구창 직장 선배역,0.0,762112.0,4586849000.0,700417.0
16,8월의 일요일들,The Sundays of August,2005,한국,드라마,주연,0.0,1856.0,8993500.0,1545.0
17,라디오 드림스,Radio Dreams,2004,한국,드라마,주연,,,,
18,퀵 서비스,Quick Service,2004,한국,드라마,주연,,,,
19,선재네 집에서 하룻밤,My Night at Seon's,2003,한국,,주연,,,,
20,봄,When Spring Comes,2002,한국,드라마,주연,,,,
