,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,무림여대생,My Mighty Princess,2008,한국,"멜로/로맨스,액션,코미디",조연-갑성역,176547500.0,28019.0,176330500.0,27714.0
1,꿈은이루어,,2007,한국,드라마,주연,,,,
2,우리에게 내일은 없다,Boys Of Tomorrow,2006,한국,드라마,주연,0.0,3500.0,22063500.0,3329.0
3,싸울아비,Saulabi,2001,한국,"드라마,사극",주연,,11301.0,,
4,흑우,Black Rain,2000,한국,액션,주연,0.0,692.0,,
5,깡패수업 3,The Rules of a Gangster 3,2000,한국,액션,주연,0.0,519.0,,
6,깡패수업 2,The Rules of a Gangster 2,1999,한국,"액션,범죄",주연-독수역,0.0,3683.0,,
7,파트너,Partner,1997,한국,액션,주연,0.0,4000.0,,
8,투 맨,Two Men,1996,한국,액션,주연,0.0,23875.0,,
9,도둑과 시인,Thief And A Poet,1995,한국,코미디,주연,0.0,5408.0,,
10,장미빛 인생,Rosy Life,1994,한국,드라마,주연-동팔역,0.0,37979.0,4219000.0,2108.0
11,아담이 눈뜰 때,When Adam Opens His Eyes,1993,한국,"드라마,멜로/로맨스",주연,0.0,31267.0,,
12,독재 소공화국,A Small Autocratic Republic,1990,한국,드라마,주연,0.0,5101.0,,
13,사랑은 지금부터 시작이야,This Is The Beginning Of Love,1990,한국,드라마,주연,0.0,6029.0,,
14,내사랑 동키호테,"My Love, Don Quixote",1989,한국,드라마,주연,0.0,28747.0,,
15,달콤한 신부들,Sweet Brides,1988,한국,드라마,주연,0.0,21309.0,,
16,풀잎사랑,Puppy Love,1988,한국,멜로/로맨스,주연,0.0,17459.0,,
17,이장호의 외인구단 2,Lee Jang-Ho And Alien Baseball Team 2,1988,한국,드라마,주연-오혜성역,0.0,40827.0,,
18,돌아이 4 둔버기,Dol-Ai 4-Dunebuggy,1988,한국,액션,주연,0.0,14546.0,,
19,아스팔트 위의 동키호테,Don Quixote On Asphalt,1988,한국,드라마,주연,0.0,76281.0,,
20,고속도로,,1987,한국,드라마,주연,0.0,26174.0,,
21,물망초,,1987,한국,"드라마,멜로/로맨스",주연,0.0,41599.0,,
22,작은 고추,Little Big Man,1986,한국,드라마,주연,0.0,12118.0,,
23,이장호의 외인구단,Lee Jang-ho's Baseball Team,1986,한국,드라마,주연-오혜성역,0.0,287712.0,756000.0,378.0
