,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,64 파트 1,Six Four: part 1,2016,일본,"미스터리,범죄,드라마",조연,,,,
1,세상에서 고양이가 사라진다면,If Cats Disappeared From the World,2015,일본,드라마,주연,504349200.0,70424.0,504349200.0,70424.0
2,아수라: 야쿠자의 길,Shurano-hanamichi 2,2013,일본,"액션,범죄",주연,5000.0,1.0,5000.0,1.0
3,수라의 길,SHURANO HANAMICHI,2013,일본,드라마,주연,5000.0,1.0,5000.0,1.0
4,쿄코와 슈이치의 경우,"Case of Kyoko, Case of Shuichi",2013,일본,드라마,감독,,,300000.0,60.0
5,위대한 밀로크로제,Milocrorze - A Love Story,2012,일본,"코미디,멜로/로맨스,액션",주연,5954500.0,871.0,5954500.0,871.0
6,루닌,Runin: Banished,2004,일본,드라마,"감독,주연",,,,
7,보디 앤 소울 - 몸도 마음도,Body And Soul,2004,일본,드라마,주연,,,,
8,소녀,An Adolescent,2001,일본,멜로/로맨스,"감독,주연",0.0,223.0,1423000.0,211.0
9,신설국,Shin Yukiguni,2001,일본,드라마,주연,0.0,4799.0,8924000.0,1308.0
10,미션바라바,Jesus Is My Boss,2001,"한국,일본",액션,주연,,665.0,125000.0,23.0
11,미나즈키,Minazuki,1999,일본,드라마,주연,,,,
