,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,럼블,RUMBLE,2016,미국,액션,주연,5000.0,1.0,5000.0,1.0
1,히트맨 인 런던,A Hitman In London,2015,영국,"액션,스릴러",주연,5000.0,1.0,5000.0,1.0
2,베를린장벽이여 안녕,Quyen,2015,베트남,드라마,주연,,,,
3,미스파이어,MISFIRE,2014,미국,액션,주연,5000.0,1.0,5000.0,1.0
4,언디스퓨티드-분노의 격투,Forced to Fight,2011,캐나다,액션,주연,,,,
5,헌트 투 킬,Hunt to Kill,2010,캐나다,"액션,스릴러",주연-젠슨 역역,,,,
6,에피센터,Epicenter,2000,미국,"액션,어드벤처",주연,,,,
7,퀸스 메신저,Queen's Messenger,2000,"불가리아,영국,캐나다",액션,주연,,,,
8,페이탈 블레이드,Fatal Blade,2000,미국,"범죄,드라마",주연,,,,
9,시티 오브 피어,City Of Fear,1999,미국,액션,주연,0.0,1750.0,,
10,디에프원,Delta Force One: The Lost Patrol,1999,미국,액션,주연,,,,
11,스포일러,Spoiler,1998,미국,"SF,액션",주연,0.0,278.0,,
12,노 투모로우,No Tomorrow,1998,미국,"액션,스릴러",주연,,,,
13,리코일,Recoil,1997,미국,액션,주연,0.0,222.0,,
14,블러드문,Blood Moon,1996,홍콩,"스릴러,액션",주연,0.0,1145.0,,
15,타이거 스톰,White Tiger,1995,미국,액션,주연,0.0,171.0,,
16,아메리칸북두권,Fist Of The North Star,1994,미국,"액션,스릴러",주연,0.0,829.0,,
17,분노의 영웅,Rage,1994,미국,액션,주연,0.0,2923.0,,
18,필살의 표적,Deadly Target,1993,미국,"드라마,액션",주연,0.0,975.0,,
19,링 오브 화이어,Ring Of Fire,1993,미국,액션,주연,0.0,478.0,,
