,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,졸업,Graduation,2018,한국,드라마,주연-해랑역,,,,
1,죄 많은 소녀,After My Death,2017,한국,"드라마,미스터리",조연,,,3948000.0,570.0
2,너와 극장에서,Cinema with You,2017,한국,드라마,주연-해랑역,6271500.0,913.0,14180600.0,2032.0
3,누렁이들,Mongrels,2017,한국,드라마,주연-나운역,,,,
4,무슨 말을 할 수 있을까,"They Are, Like Us.",2017,한국,"드라마,판타지,가족",주연,,,,
5,백천,Hatred,2017,한국,"범죄,드라마",조연-피해자 지연역,,,,
6,오늘의 자리,Replaceable,2017,한국,드라마,주연-지원역,,,,
7,그 누구의 딸,,2016,한국,기타,주연-오은혜역,,,,
8,사랑하는 사람의 아이를 낳는다,Family Plan,2016,한국,"멜로/로맨스,드라마",주연,,,,
9,안나,Anna,2015,한국,드라마,주연,,,,
10,몽골리안 프린세스,Mongolian Princess,2014,한국,"멜로/로맨스,드라마",단역-영화 관객역,3254000.0,424.0,3254000.0,424.0
11,제 팬티를 드릴게요,I'll Give You My Panties,2014,한국,"멜로/로맨스,드라마",주연,,,,
