,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,아직 끝나지 않았다,Custody,2017,프랑스,"드라마,스릴러",주연,77077400,9265,101717700,12430
1,마린,The Adopted,2011,프랑스,드라마,주연,33925500,4679,33925500,4679
