,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,시간의 주름,A Wrinkle In Time,2018,미국,"어드벤처,판타지,가족",주연,,,,
1,"러브, 어게인",Home Again,2017,미국,"드라마,코미디,멜로/로맨스",주연,89873800.0,11628.0,89873800.0,11628.0
2,씽,Sing,2016,미국,"애니메이션,뮤지컬",주연(목소리),13265525389.0,1730688.0,13266175589.0,1730773.0
3,핫 퍼슈트,Hot Pursuit,2015,미국,"스릴러,코미디",주연-쿠퍼 역역,,,,
4,뷰티풀 라이,The Good lie,2014,미국,드라마,주연,112466200.0,15050.0,112466200.0,15050.0
5,와일드,Wild,2014,미국,드라마,주연,665271800.0,83334.0,668736800.0,83761.0
6,인히어런트 바이스,Inherent Vice,2014,미국,코미디,주연,,,2080000.0,282.0
7,데빌스 노트,Devil's Knot,2013,미국,"범죄,스릴러",주연,8000.0,1.0,8000.0,1.0
8,머드,Mud,2012,미국,드라마,주연,206252500.0,28507.0,208202500.0,28766.0
9,디스 민즈 워,This Means War,2012,미국,"액션,코미디,멜로/로맨스",주연,6661435000.0,873396.0,6661435000.0,873396.0
10,워터 포 엘리펀트,Water For Elephants,2011,미국,드라마,주연-말레나역,418236500.0,55561.0,418236500.0,55561.0
11,에브리씽 유브 갓 하우 두 유 노우,How Do You Know,2010,미국,"멜로/로맨스,코미디",주연-리사 조르겐슨 역역,,,,
12,몬스터 vs 에이리언,Monsters Vs. Aliens,2009,미국,"애니메이션,어드벤처,SF,코미디",주연-수잔 머피 / 거대렐라역(목소리),4622178693.0,672285.0,4547715000.0,661366.0
13,4번의 크리스마스,Four Christmases,2008,"미국,독일","코미디,멜로/로맨스",주연,,,,
14,렌디션,Rendition,2007,미국,"드라마,스릴러",주연,,,,
15,앙코르,Walk The Line,2005,미국,드라마,주연-준 카터 역,0.0,212902.0,1191720100.0,186143.0
16,저스트 라이크 헤븐,Just Like Heaven,2005,미국,"코미디,멜로/로맨스",주연,0.0,286969.0,1683002000.0,259980.0
17,베니티 페어,Vanity Fair,2004,미국,드라마,주연,0.0,25458.0,160329500.0,24771.0
18,금발이 너무해 2,"Legally Blonde 2: Red, White & Blonde",2003,미국,코미디,주연,0.0,110000.0,0.0,0.0
19,스위트 알라바마,Sweet Home Alabama,2002,미국,드라마,주연,0.0,110720.0,,
20,금발이 너무해,Legally blonde,2001,미국,"드라마,코미디",주연,0.0,49750.0,,
21,트럼펫을 부는 백조,The Trumpet of the Swan,2001,미국,애니메이션,주연(목소리),,,,
22,아메리칸 싸이코,American Psycho,1999,미국,"공포(호러),드라마,스릴러",조연-에블린 윌리엄스역,0.0,13839.0,,
23,씨크릿,Best Laid Plans,1999,미국,"범죄,드라마,스릴러",주연,,,,
24,일렉션,Election,1999,미국,코미디,주연,,,,
25,사랑보다 아름다운 유혹,Cruel Intentions,1998,미국,"멜로/로맨스,스릴러",주연,0.0,82843.0,,
26,플레전트빌,Pleasantville,1998,미국,"코미디,드라마,판타지",주연,0.0,8693.0,,
27,러브! 퀵?,Overnight Delivery,1998,미국,"멜로/로맨스,코미디",주연,,,,
28,SFW,S.F.W,1994,미국,코미디,주연,,,,
