,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,레슬러,LOVE+SLING,2018,한국,"드라마,코미디",조연,6481483657.0,771159.0,6481379657.0,771141.0
1,썬키스트 패밀리,,2017,한국,"가족,코미디,드라마",주연,,,,
2,장수상회,Salut d’Amour,2014,한국,"멜로/로맨스,드라마",조연,8729412643.0,1163575.0,8739586643.0,1166151.0
3,한 번도 안 해본 여자,Virgin Theory,2013,한국,"멜로/로맨스,코미디",주연-권말희역,72481500.0,9732.0,72481500.0,9732.0
4,화이트: 저주의 멜로디,White,2011,한국,공포(호러),주연,5587166000.0,790954.0,5587204000.0,790959.0
5,폭풍전야,Lovers Vanished,2009,한국,"드라마,멜로/로맨스",주연,393501207.0,52597.0,387323000.0,51760.0
6,펜트하우스 코끼리,Searching For The Elephant,2009,한국,"드라마,멜로/로맨스",조연,1087284273.0,144070.0,1077451000.0,142792.0
7,박쥐,Thirst,2008,"한국,미국,호주","공포(호러),드라마",단역-호각처녀역,15051788827.0,2237271.0,14846847500.0,2206948.0
8,과속스캔들,Scandal Makers,2008,한국,코미디,조연,53940101534.0,8245523.0,53801341400.0,8223342.0
9,미쓰 홍당무,Crush And Blush,2008,한국,"드라마,코미디",조연,3564401608.0,532324.0,3604178500.0,539110.0
