,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,무거운 새,A Heavy Bird,1994,한국,"드라마,범죄",주연,0.0,34799.0,,
1,O녀,Zero Woman,1979,한국,"드라마,멜로/로맨스,미스터리,스릴러",주연,,45649.0,,
2,과부,Widow,1979,한국,"드라마,멜로/로맨스",주연,,3616.0,,
3,비둘기의 합창,,1978,,,주연,,,,
4,어딘가에 엄마가,There Must Be Mother Somewhere,1978,한국,"가족,드라마",주연,,,,
5,율곡과 신사임당,Scholar Yul-Gok And His Mother Shin Sa-Im-Dang,1978,한국,"드라마,사극",주연,,,,
6,저 높은 곳을 향하여,Towards The High Place,1977,한국,드라마,주연,0.0,201418.0,62000.0,13.0
7,캘리포니아 90006,California 90006,1976,한국,멜로/로맨스,주연,,7898.0,,
8,흑야,Black Night,1975,한국,드라마,주연,,1089.0,,
9,새벽에 온 방문객,Visitor in Dawn,1975,한국,"멜로/로맨스,드라마",주연,,9459.0,,
10,속 연화,Yeonhwa 2,1974,한국,사극,주연,,9350.0,0.0,0.0
11,연화,Yeonhwa,1974,한국,사극,주연,,9350.0,0.0,0.0
12,동거인,An Inmate,1974,한국,멜로/로맨스,주연,,7010.0,,
13,달래,Dalrae,1974,한국,멜로/로맨스,주연,,2235.0,,
14,황비,The Skyhawk,1974,한국,액션,주연,,19913.0,,
15,수선화,A narcissus,1973,한국,드라마,주연,,6268.0,,
16,홍의 장군,General In Red,1973,한국,사극,주연,,8636.0,,
17,야간 비행,Night Flight,1973,한국,드라마,주연,,6691.0,,
18,천사의 메아리,An Echo Of An Angel,1973,한국,뮤지컬,주연,,12889.0,,
19,쥐띠부인,A Lady Born In The Year Of Rat,1972,한국,드라마,주연,,34975.0,,
20,며느리,Daughters-In-Law,1972,한국,드라마,주연,,19113.0,,
21,속 쥐띠부인,A lady born in the year of rat 2,1972,한국,,주연,,,,
22,어느부부,A Young Couple,1971,한국,,주연,,40557.0,,
23,애,Love,1971,한국,멜로/로맨스,주연,,27654.0,,
24,고백,Confession,1971,한국,드라마,주연,,30358.0,,
25,세 남매,A brother-and-sister threesome,1971,한국,,주연,,,,
26,귀부인,Noble Lady,1968,한국,"드라마,멜로/로맨스",주연,,,,
27,순정,Pure Love,1968,한국,멜로/로맨스,주연,,,,
28,춘풍,Spring Breeze,1968,한국,"코미디,드라마",주연,,,,
29,까치소리,Sound of Magpies,1967,한국,드라마,주연-정순 역역,,,,
30,비련,Tragic love,1967,한국,멜로/로맨스,주연,,,,
31,청춘극장,Sorrowful Youth,1967,한국,멜로/로맨스,주연,,,,
32,물레방아,A Water Mill,1966,한국,멜로/로맨스,주연,,,1962000.0,981.0
33,불사조,,1966,,,주연,,,,
34,갯마을,The Seashore Village,1965,한국,드라마,주연,,,,
