,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,라 멜로디,La melodie,2017,프랑스,"코미디,드라마",주연,23345500.0,3129.0,25241500.0,3365.0
1,브로맨스 인 파리,On Voulait Tout Casser,2015,프랑스,"코미디,드라마",주연,,,,
2,꼬마 니콜라의 여름방학,Les vacances du Petit Nicolas,2014,프랑스,"코미디,가족,드라마",주연,218859600.0,31368.0,218859600.0,31368.0
3,슈퍼처방전,Supercondriaque,2013,"프랑스,벨기에",코미디,주연,151369000.0,20383.0,151369000.0,20383.0
4,슈퍼스타,Superstar,2013,프랑스,드라마,주연-마르탕 카진스키역,1910000.0,307.0,1910000.0,307.0
5,워 오브 더 버튼 : 작은 영웅들,War of the Buttons,2011,프랑스,"어드벤처,가족",주연,,,30000.0,10.0
6,22 블렛,22 Bullets,2010,프랑스,"액션,범죄",주연-자키아역,994042368.0,131436.0,975507500.0,128534.0
7,우물 파는 남자의 딸,The Well Digger's Daughter,2010,프랑스,"드라마,멜로/로맨스",주연,,,507000.0,60.0
8,꼬마 니콜라,Little Nicholas,2009,프랑스,"가족,코미디",주연,1365849896.0,199851.0,1344610500.0,196707.0
9,"알로, 슈티",Bienvenue Chez Les Ch'tis,2008,프랑스,코미디,주연,115129400.0,14289.0,115874400.0,14436.0
10,잘있으니까 걱정말아요,"Don't Worry, I'm Fine",2006,프랑스,드라마,주연,,,,
11,파멜라 로즈 살인사건,Mais qui a tue Pamela Rose?,2003,프랑스,"코미디,범죄",주연,100000.0,10.0,100000.0,10.0
