,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,스파이더 대침공,Camel Spiders,2011,미국,"SF,공포(호러)",주연,40000.0,10.0,40000.0,10.0
1,테러 익스페리먼트,The Terror Experiment,2010,미국,액션,주연,,,,
2,잃어버린 세계를 찾아 2015,The Land That Time Forgot,2009,미국,"어드벤처,판타지","감독,주연",4000.0,1.0,4000.0,1.0
3,시크릿 레이크,Secret at Arrow Lake,2009,미국,드라마,주연-윌리암 다니엘 역역,,,,
4,지구가 멈추는 날 2012,The Day The Earth Stopped,2009,호주,"SF,액션","감독,주연-조쉬 마이런 역역",,,,
5,퓨얼,Fuel,2009,미국,드라마,주연-셰인 역역,,,,
6,다빈치 트레져,The Da Vinci Treasure,2006,미국,어드벤처,주연,5000.0,1.0,5000.0,1.0
7,힛쳐 2,The Hitcher II : I've Been Waiting,2003,미국,"공포(호러),스릴러",주연,,,,
8,에너미 액션,Enemy Action,1999,미국,액션,주연,,,,
9,히트맨 런,Hitman's Run,1999,미국,액션,주연,,,,
10,셰퍼드,Shepherd,1998,캐나다,"액션,SF",주연,,,,
11,페이탈 어페어,Fatal Affair,1998,캐나다,스릴러,주연,,,,
12,빅 폴,The Big Fall,1996,미국,"액션,어드벤처","감독,주연",0.0,653.0,,
13,아워 글래스,Hour Glass,1995,미국,"액션,드라마","감독,주연",0.0,334.0,,
14,토마스 하우웰의 미친 개들,Mad Dogs And Englishmen,1995,영국,"스릴러,드라마,미스터리",주연,,,,
15,페이 백,Pay Back,1994,미국,스릴러,주연,0.0,610.0,,
16,갈색 유혹,Treacherous,1994,미국,스릴러,주연,,,,
17,미드나잇 히쳐,Midnight Hitcher,1993,미국,"공포(호러),드라마,스릴러,액션",주연,0.0,2397.0,,
18,힛쳐,The Hitcher,1986,미국,"공포(호러),스릴러",주연,,,,
19,아웃사이더,The Outsiders,1984,미국,"액션,범죄",주연,0.0,59873.0,,
