,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,리클레임,Reclaim,2014,"중국,말레이시아,미국","액션,어드벤처,범죄",주연,347000.0,70.0,347000.0,70.0
1,더 콜러,The Caller,2011,"영국,기타",스릴러,주연,,,,
2,풀 보이즈,The Pool Boys,2011,미국,"코미디,드라마",조연,,,,
