,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,사랑과 영혼 2016,Straight A's,2013,미국,"코미디,드라마",주연,5000.0,1.0,5000.0,1.0
1,마가렛,Margaret,2011,미국,드라마,주연-리사 코헨역,,,,
2,더 로맨틱,The Romantics,2010,미국,"멜로/로맨스,드라마",주연-라일라역,,,,
3,트릭 오어 트릿,Trick 'r Treat,2008,미국,"코미디,공포(호러),스릴러",주연,,,,
4,블루 스테이트,Blue State,2007,"캐나다,미국","코미디,드라마",주연,,,,
5,다크니스,Darkness,2002,스페인,공포(호러),주연,0.0,240972.0,,
6,버팔로 솔저,Buffalo Soldiers,2001,"미국,영국,독일","코미디,드라마,범죄,전쟁",주연,,,,
7,워크 온 더 문,A Walk On The Moon,1999,미국,"멜로/로맨스,드라마",주연,,,,
8,아름다운 비행,Fly Away Home,1996,미국,"가족,드라마,어드벤처",주연,0.0,35509.0,349000.0,127.0
9,피아노,The Piano,1993,"호주,프랑스,뉴질랜드","드라마,멜로/로맨스",주연,0.0,475870.0,23583500.0,4744.0
10,천공의 성 라퓨타,Laputa : Castle In The Sky,1986,일본,애니메이션,주연(목소리),0.0,49052.0,132440500.0,21592.0
