,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,크리피: 일가족 연쇄 실종 사건,Creepy,2016,일본,"공포(호러),스릴러",주연,57037900.0,7130.0,58143900.0,7284.0
1,모즈,MOZU THE MOVIE,2015,일본,"액션,스릴러",주연,18000.0,5.0,18000.0,5.0
2,내일의 죠,Tomorrows Joe,2010,일본,"드라마,액션",주연,22219000.0,2881.0,22219000.0,2881.0
3,카이지,Kaiji: Gambling Apocalypse Kaiji,2009,일본,드라마,주연,6142439.0,843.0,6046000.0,830.0
4,우리 의사 선생님,Dear Doctor,2009,일본,드라마,주연,28146918.0,3868.0,27705000.0,3806.0
5,츠루기다케 점의 기록,Tsurugidake: Ten No Ki,2009,일본,드라마,주연,,,,
6,도쿄 소나타,Tokyo Sonata,2008,"일본,홍콩,네덜란드",드라마,주연-사사키 류헤이역,34433461.0,5106.0,35300400.0,5239.0
7,도쿄!,Tokyo!,2008,"일본,한국,프랑스",드라마,주연,275955904.0,41198.0,278440500.0,41572.0
8,키사라기 미키짱,Kisaragi,2007,일본,"코미디,미스터리",주연-이치고무스메역,12004983.0,1672.0,13033500.0,1785.0
9,유레루,Sway,2006,일본,드라마,주연-미노루역,0.0,46479.0,293781000.0,46027.0
10,기억하고 있다,OBOETEIRU,2005,일본,"공포(호러),미스터리,드라마",주연,50000.0,5.0,50000.0,5.0
11,퀼,Quill,2004,일본,드라마,주연,52551581.0,6860.0,51216500.0,6722.0
12,카쿠토,Kakuto,2003,일본,"액션,범죄,드라마",주연,,,,
13,형무소에서 산다는 것,Doing Time,2002,일본,"코미디,드라마",주연,,,,
14,삐삐 형제,The Bleep Brothers,2001,일본,드라마,주연,,,,
15,독립 소년 합창단,Boy's Choir,1999,일본,드라마,주연,,,,
16,뱀의 길,Serpent's Path,1998,일본,범죄,주연,,,,
