,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,은판 위의 여인,The Woman In The Silver Plate,2016,프랑스,"미스터리,멜로/로맨스,공포(호러)",주연,2670500.0,396.0,4172500.0,591.0
1,마이 골든 데이즈,My Golden Days,2015,프랑스,"멜로/로맨스,드라마",주연,,,3908000.0,494.0
2,블루 룸,The Blue Room,2014,프랑스,드라마,"감독,주연",14628400.0,1890.0,14628400.0,1890.0
3,러브 이즈 크라임,Love is the Perfect Crime,2013,"프랑스,스위스","드라마,스릴러",주연,1522000.0,226.0,2121000.0,314.0
4,모피를 입은 비너스,Venus In Fur,2013,"프랑스,폴란드",드라마,주연,,,,
5,당신은 아직 아무것도 보지 못했다,You Ain't Seen Nothing Yet,2012,프랑스,드라마,주연,41480000.0,5287.0,43618000.0,5577.0
6,어느 예술가의 마지막 일주일,Chicken with Plums,2011,"프랑스,독일,벨기에",드라마,주연-나세르-알리역,93907000.0,13368.0,96785000.0,13800.0
7,블랑섹의 기이한모험,The Extraordinary Adventures of Adele Blanc-Sec,2010,영국,"판타지,액션,미스터리",주연-디욀르뵈역,4352000.0,2021.0,4364000.0,2023.0
8,온 투어,On Tour,2010,프랑스,드라마,"감독,주연",14421000.0,1896.0,14930500.0,1980.0
9,잠수종과 나비,The Diving Bell And The Butterfly,2007,미국,드라마,주연,174328500.0,25538.0,178387500.0,26085.0
10,리차드 O.의 이야기,L'Histoire de Richard O.,2007,프랑스,드라마,주연,,,289000.0,45.0
11,휴먼 퀘스천,The Human Question,2007,프랑스,드라마,주연,,,214000.0,32.0
12,커튼 레이저,A Curtain Raiser,2006,프랑스,드라마,주연-피에르역,10762500.0,1933.0,10762500.0,1861.0
13,콧수염,La Moustache,2005,프랑스,"드라마,미스터리",주연,,,,
14,킹스 앤 퀸,Rois Et Reine,2004,프랑스,"코미디,드라마",주연,0.0,1219.0,8576000.0,1284.0
15,윔블던 스타디움,Wimbledon Stage,2001,프랑스,드라마,감독,,,,
16,또다른 거짓,La Fausse Suivante,2000,프랑스,드라마,주연,,,,
17,"8월말, 9월초","Late August, Early September",1998,프랑스,"드라마,멜로/로맨스",주연,,,,
18,앨리스와 마틴,Alice Et Martin,1998,"프랑스,스페인","드라마,멜로/로맨스",주연,,,,
